n,game_id,HomeTeam,AwayTeam,HomeScore,AwayScore,Home_xG,Away_xG,Home_shots,Away_shots,Home_corner,Away_corner,Home_PK_Goal,Away_PK_Goal,Home_PK_shots,Away_PK_shots,Home_ToP,home_totalGoals,away_totalGoals,home_totalGoalsC,away_totalGoalsC,home_totalPossession,away_totalPossession,home_totalxG,away_totalxG,home_totalxGC,away_totalxGC,home_StGConversion,away_StGConversion,home_shotQuality,away_shotQuality,home_efficiency,away_efficiency,home_qualityP,away_qualityP,home_defQuality,away_defQuality,home_score,away_score,home_shotsConceded,away_shotsConceded,home_goalDifferential,away_goalDifferential
254,game_2023_254,TUC,SAS,1,1,1.46,1.89,12,16,1,7,0,0,0,0,0.59,0.5833333333333334,0.8181818181818182,1.0,0.7272727272727273,0.4346153846153838,0.4892857142857148,0.5311857436600409,0.733980582524272,0.665957446808511,0.3687002652519894,0.6417153116895506,0.5446313902925506,0.6455287357745709,0.3457894690716176,0.4631637844510329,0.109024612579763,0.4144112901170766,0.5434866661414581,0.8778795609152751,0.510984474108919,0.3333333333333333,0.5217391304347826,0.6125,0.6391752577319587,0.1304347826086956,0.6285714285714286
255,game_2023_255,TOL,PRO,2,0,0.49,0.39,15,4,0,2,0,0,0,0,0.55,0.7083333333333334,0.7727272727272727,0.4285714285714285,0.2727272727272727,0.7423076923076923,0.4142857142857143,0.2919808087731319,0.4961165048543687,0.58936170212766,0.4880636604774537,0.6091448062526814,0.6989737631910157,0.0966828277890272,0.4127220426994411,0.202042907326865,0.0098332696209602,0.4846942844922601,0.3836217228276083,0.2488981799123309,0.1579249050835758,0.5416666666666666,0.9130434782608696,0.8125,0.6804123711340206,0.782608695652174,0.8857142857142857
256,game_2023_256,AUG,LAR,4,2,0.9,1.2,1,8,5,2,0,0,0,0,0.59,0.875,0.7727272727272727,0.3809523809523809,0.7272727272727273,0.9499999999999996,0.5714285714285714,0.7635366689513363,0.4980582524271842,0.3106382978723402,0.0941644562334216,0.7604788199977762,1.0,0.6107894412706172,0.9359910096742716,0.3563064570090331,0.1436410150851295,0.3350815003831799,0.1383761159627161,0.4932966023875114,0.6348491198658845,0.9583333333333334,1.0,0.225,0.3505154639175257,1.0,0.6
257,game_2023_257,DES,OAK,2,0,0.68,0.4,6,4,0,2,0,0,0,0,0.6,0.5416666666666666,0.4090909090909091,0.7619047619047619,0.0454545454545454,0.7730769230769224,0.217857142857143,0.0,0.4407766990291263,0.3691489361702124,0.0,0.7327082484033156,0.2961784107003302,0.3604110941739291,0.4015459777408013,0.256894326817378,0.5437755142483457,0.076180718340397,0.6240828605913986,1.0,0.0742094844037024,0.2083333333333333,0.8260869565217391,0.1375,0.2989690721649484,0.3043478260869565,0.8
258,game_2023_258,REN,ALB,0,1,0.8,0.8,22,6,6,6,0,0,0,0,0.57,0.3333333333333333,0.7272727272727273,0.3809523809523809,0.9545454545454546,0.78076923076923,0.3357142857142852,0.3351610692254969,1.0,0.0127659574468086,0.3952254641909818,0.3153017181018412,0.4345047923322683,0.1119423266802073,0.7741720551220365,0.4664567181113357,0.7091340018231543,0.4313149798588778,0.7765990830552104,0.4057524396507447,0.7056658135702881,0.3333333333333333,0.4347826086956521,0.375,0.5876288659793815,0.4347826086956521,0.4285714285714285
259,game_2023_259,LEX,SPR,0,0,1.4,0.53,14,7,6,4,0,0,0,0,0.45,0.5416666666666666,0.5,0.1904761904761904,0.9090909090909092,0.3,0.0,0.4105551747772445,0.3155339805825241,0.4117021276595747,0.6047745358090189,0.4305166521281088,0.3991443416363544,0.2429567061622497,0.3168916557040654,0.4289239114849686,0.2687766636280765,0.9064871200429716,0.7451622812934938,0.1078901257472686,0.7551775601578313,0.5416666666666666,0.4347826086956521,0.6125,0.4123711340206185,0.8260869565217391,0.3142857142857143
260,game_2023_260,MOB,WIC,2,0,1.91,0.88,5,5,3,3,0,0,1,0,0.56,0.125,0.3636363636363636,0.5714285714285714,0.8181818181818182,0.5807692307692309,0.9214285714285712,0.1329677861549007,0.4796116504854369,0.7287234042553191,1.0,0.3274228768168296,0.2800068231378135,0.3224681883573143,0.4765302501074022,0.6015575629158768,0.6707880997762495,0.0,0.2113998186070791,0.6556500679307696,0.5837139870216714,0.0833333333333333,0.3478260869565217,0.3,0.6288659793814433,0.0434782608695652,0.2857142857142857
261,game_2023_261,JAC,TAC,2,0,2.06,0.7,19,3,8,2,0,0,0,0,0.64,0.7083333333333334,0.3181818181818182,0.4285714285714285,0.8181818181818182,0.8730769230769224,0.4250000000000001,0.7333790267306374,0.0990291262135922,0.4861702127659573,0.8037135278514592,0.6050465162974364,0.322720855932833,0.6053040019757672,0.0541151500961517,0.4738729508196721,0.0748014064331294,0.3252325181008607,0.3535579513604755,0.5553014905149052,0.571109248393406,0.625,0.0869565217391304,0.2125,0.6597938144329897,0.782608695652174,0.2571428571428571
262,game_2023_262,FOR,TUC,2,2,2.24,1.05,15,13,6,5,0,0,0,0,0.5,0.625,0.2727272727272727,0.7619047619047619,1.0,1.0,0.4642857142857147,0.8087731322823848,0.115533980582524,0.5085106382978727,0.5809018567639262,0.6238745913043764,0.2592480130964011,1.0,0.1264191544675131,0.6629307460689193,0.2632634457611665,0.2067597406128083,0.4484623099562387,0.5172091283202394,0.7707117719772603,0.5416666666666666,0.0869565217391304,0.8625,0.5257731958762887,0.391304347826087,0.1142857142857142
263,game_2023_263,SJU,CHM,2,1,1.51,1.34,12,19,6,4,0,0,0,0,0.51,0.4166666666666667,0.5,0.6666666666666666,0.3181818181818182,0.3384615384615383,0.6214285714285722,0.4708704592186429,0.3854368932038834,0.7287234042553191,0.4257294429708227,0.5112712888771792,0.4316955761987974,0.6282727181981038,0.2782711634699089,0.5776848444295752,0.1805651777575205,0.404135184573795,0.3681240116416964,0.5819464070759408,0.1889501948177556,0.125,0.5217391304347826,0.575,0.6907216494845361,0.2608695652173913,0.6857142857142857
264,game_2023_264,SAS,AUG,1,1,1.33,1.14,12,10,1,2,0,0,0,0,0.5,0.3333333333333333,0.5454545454545454,0.0476190476190476,0.3636363636363636,0.5038461538461536,0.7857142857142854,0.319396847155586,0.6718446601941744,0.0,0.3753315649867375,0.3032039944950022,0.3869711613542591,0.1779443166598392,0.2998270204901259,0.5293321890409765,0.2678073066404877,0.6228413375164797,0.3322478534370334,0.0693646232439336,0.4740761236663711,0.625,0.8260869565217391,0.3375,0.0,0.7391304347826086,0.6857142857142857
265,game_2023_265,ANC,TOL,1,0,2.4,0.71,18,9,3,6,0,0,0,0,0.51,0.375,0.3636363636363636,0.0,0.5454545454545454,0.3115384615384613,0.3642857142857138,1.0,0.4883495145631067,0.1212765957446807,0.4496021220159151,0.2342995687343102,0.3136097129707353,0.6094004211580218,0.4658125929956624,0.9720015055202412,0.5884478329327921,1.0,0.5191653388801054,0.0,0.4061238822345277,1.0,0.5217391304347826,0.3875,0.5463917525773195,0.8260869565217391,0.4571428571428571
266,game_2023_266,PRO,DOV,4,1,1.26,0.16,13,18,6,3,0,0,0,0,0.57,0.7916666666666666,0.6818181818181818,0.4761904761904761,1.0,0.3038461538461538,0.1428571428571428,0.3145990404386566,0.7145631067961163,0.5223404255319151,0.1306366047745355,0.6691146718152569,0.3568305796077605,0.157888178728326,0.3456712343493739,0.1967262314761971,0.367598151698991,0.6344002695276426,1.0,0.2959332663124132,1.0,0.5,0.6521739130434783,0.8,0.134020618556701,0.8260869565217391,0.3714285714285714
267,game_2023_267,LRO,BOI,1,2,1.4,0.99,18,9,5,2,0,0,1,1,0.53,0.4166666666666667,0.7727272727272727,0.238095238095238,0.7727272727272727,0.9153846153846152,0.3035714285714288,0.8115147361206305,0.7388349514563105,0.3170212765957447,0.3992042440318306,0.4092627674795967,0.5697095556200988,0.7225953721696214,0.4941518949511548,0.7599197055871529,0.2215543858617343,0.3136857149972907,0.5327349115313776,0.2612703741965106,0.5746259309574048,0.4166666666666667,0.4782608695652174,0.3625,0.5670103092783505,0.6521739130434783,0.5714285714285714
268,game_2023_268,OAK,REN,1,0,1.32,0.91,16,13,4,9,0,0,1,0,0.46,0.7083333333333334,0.6363636363636364,0.8571428571428571,0.3636363636363636,0.3846153846153848,0.6250000000000001,0.4030157642220701,0.7349514563106796,0.3574468085106384,0.4549071618037136,0.6608314748647115,0.4677386704688476,0.2678892988370838,0.6463448388285412,0.2570884911341587,0.5164214090376352,0.6223213848317459,0.3873039436900059,0.8075300881151947,0.2489331707688791,0.4583333333333333,0.6086956521739131,0.5125,0.5979381443298969,0.391304347826087,0.7428571428571429
269,game_2023_269,SFS,WIC,1,1,2.84,0.3,26,2,8,6,0,0,0,0,0.54,0.5416666666666666,0.3636363636363636,0.5238095238095238,0.8181818181818182,0.7846153846153845,0.9214285714285712,0.6997943797121314,0.4796116504854369,0.4702127659574467,1.0,0.529057390043937,0.2800068231378135,0.6344346302067262,0.4765302501074022,0.5625089614300053,0.6707880997762495,0.279621779439188,0.2113998186070791,0.4838019229730459,0.5837139870216714,0.5833333333333334,0.3478260869565217,0.5,0.6288659793814433,0.5217391304347826,0.2857142857142857
270,game_2023_270,BAK,TAC,3,0,0.31,0.41,12,4,7,2,0,0,0,0,0.53,0.375,0.3181818181818182,0.3333333333333333,0.8181818181818182,0.288461538461538,0.4250000000000001,0.3961617546264563,0.0990291262135922,0.4425531914893619,0.8037135278514592,0.2852500244024275,0.322720855932833,0.2517454943778537,0.0541151500961517,0.6082022973123674,0.0748014064331294,0.99240975610878,0.3535579513604755,0.1697125281248504,0.571109248393406,0.4583333333333333,0.0869565217391304,0.8,0.6597938144329897,0.5217391304347826,0.2571428571428571
271,game_2023_271,MAN,MOB,0,1,0.91,0.85,18,11,3,7,0,0,0,0,0.43,0.7916666666666666,0.3181818181818182,0.4761904761904761,0.4090909090909091,0.5653846153846152,0.6035714285714285,0.5291295407813572,0.3504854368932037,0.5244680851063835,0.7075596816976129,0.6691146718152569,0.322720855932833,0.4578262549100567,0.4848724485695825,0.346712455473993,0.5936189608021879,0.6503923891303884,0.2787305615030144,0.5209668109668111,0.1860266268954633,0.3333333333333333,0.6521739130434783,0.35,0.9587628865979382,0.8260869565217391,0.5142857142857142
272,game_2023_272,LEX,EUG,2,1,2.34,1.31,13,17,8,7,0,0,1,0,0.61,0.5416666666666666,0.5,0.1904761904761904,0.5909090909090909,0.3,0.1464285714285716,0.4105551747772445,0.3213592233009708,0.4117021276595747,0.6253315649867374,0.4305166521281088,0.5101057559242113,0.2429567061622497,0.4708903902633581,0.4289239114849686,0.2750774840474022,0.9064871200429716,0.5230795892073825,0.1078901257472686,0.4339586283974526,0.5416666666666666,0.391304347826087,0.6125,0.5670103092783505,0.8260869565217391,0.5142857142857142
273,game_2023_273,SAS,FOR,2,0,2.22,0.36,18,10,5,5,0,0,2,0,0.49,0.3333333333333333,0.4545454545454545,0.0476190476190476,0.7272727272727273,0.5038461538461536,0.7107142857142852,0.319396847155586,0.6475728155339809,0.0,0.9151193633952258,0.3032039944950022,0.5182818601348953,0.1779443166598392,1.0,0.5293321890409765,0.7894257064721977,0.6228413375164797,0.1338443129783059,0.0693646232439336,0.4304419458334538,0.625,0.2608695652173913,0.3375,0.865979381443299,0.7391304347826086,0.4
274,game_2023_274,PRO,DES,1,1,0.2,1.04,6,14,4,2,0,0,1,0,0.59,0.7916666666666666,0.6363636363636364,0.4761904761904761,0.2272727272727272,0.3038461538461538,0.6714285714285717,0.3145990404386566,0.6252427184466023,0.5223404255319151,0.2102122015915116,0.6691146718152569,0.4952362607016715,0.157888178728326,0.4402827892694617,0.1967262314761971,0.2642010678473764,0.6344002695276426,0.3164833226316897,0.2959332663124132,0.1553291637113934,0.5,0.8260869565217391,0.8,0.5567010309278351,0.8260869565217391,0.8285714285714286
275,game_2023_275,BAK,SJU,3,1,2.38,1.49,20,17,8,3,0,0,0,0,0.47,0.375,0.0,0.3333333333333333,0.9090909090909092,0.288461538461538,0.3000000000000003,0.3961617546264563,0.0,0.4425531914893619,0.6525198938992045,0.2852500244024275,0.0,0.2517454943778537,0.0,0.6082022973123674,0.6673785649173073,0.99240975610878,0.4955326186025517,0.1697125281248504,0.8707430512799591,0.4583333333333333,0.0,0.8,0.2061855670103092,0.5217391304347826,0.0
276,game_2023_276,ANC,SFS,2,0,1.53,0.48,21,6,5,5,0,0,0,0,0.48,0.375,0.7727272727272727,0.0,0.5909090909090909,0.3115384615384613,1.0,1.0,0.6621359223300973,0.1212765957446807,0.3249336870026525,0.2342995687343102,0.6777829094908654,0.6094004211580218,0.4802157662067324,0.9720015055202412,0.0885935248625284,1.0,0.0,0.0,0.4650944740233709,1.0,0.782608695652174,0.3875,0.4845360824742268,0.8260869565217391,0.6857142857142857
277,game_2023_277,DOV,LAR,0,1,1.03,0.72,17,3,5,6,0,0,0,0,0.44,0.75,0.7727272727272727,0.3333333333333333,0.7272727272727273,0.2423076923076922,0.5714285714285714,0.7100753941055512,0.4980582524271842,0.071276595744681,0.0941644562334216,0.5536359419148966,1.0,0.4467381830988529,0.9359910096742716,0.4334073420724472,0.1436410150851295,0.9276615323956536,0.1383761159627161,0.5910207517350375,0.6348491198658845,0.5,1.0,0.0,0.3505154639175257,0.9130434782608696,0.6
278,game_2023_278,MAN,REN,0,1,0.79,1.02,15,14,8,5,0,0,1,0,0.5,0.7916666666666666,0.6363636363636364,0.4761904761904761,0.3636363636363636,0.5653846153846152,0.6250000000000001,0.5291295407813572,0.7349514563106796,0.5244680851063835,0.4549071618037136,0.6691146718152569,0.4677386704688476,0.4578262549100567,0.6463448388285412,0.346712455473993,0.5164214090376352,0.6503923891303884,0.3873039436900059,0.5209668109668111,0.2489331707688791,0.3333333333333333,0.6086956521739131,0.35,0.5979381443298969,0.8260869565217391,0.7428571428571429
279,game_2023_279,JAC,MOB,3,0,2.58,1.38,19,13,3,10,0,0,0,0,0.64,0.7083333333333334,0.3181818181818182,0.4285714285714285,0.4090909090909091,0.8730769230769224,0.6035714285714285,0.7333790267306374,0.3504854368932037,0.4861702127659573,0.7075596816976129,0.6050465162974364,0.322720855932833,0.6053040019757672,0.4848724485695825,0.4738729508196721,0.5936189608021879,0.3252325181008607,0.2787305615030144,0.5553014905149052,0.1860266268954633,0.625,0.6521739130434783,0.2125,0.9587628865979382,0.782608695652174,0.5142857142857142
280,game_2023_280,CHM,LEX,2,1,2.08,1.38,19,19,3,8,0,0,0,0,0.58,0.0,0.4090909090909091,0.1428571428571428,0.4545454545454545,0.6846153846153846,0.1964285714285718,0.3029472241261136,0.6563106796116506,0.7510638297872337,0.8587533156498681,0.0,0.3007890154838457,0.0409276002805394,0.6141883764276719,1.0,0.7971780745907815,0.5208575199232832,0.6748027563837454,0.1237304741403102,0.2065929141111932,0.2083333333333333,0.5217391304347826,0.45,1.0,0.3043478260869565,0.5428571428571428
281,game_2023_281,WIC,TUC,0,0,1.17,0.43,4,10,8,6,0,0,0,0,0.51,0.2083333333333333,0.2727272727272727,0.7142857142857143,1.0,0.8499999999999999,0.4642857142857147,0.1891706648389308,0.115533980582524,1.0,0.5809018567639262,0.2267631471667345,0.2592480130964011,0.0,0.1264191544675131,0.4943961191033791,0.2632634457611665,0.2558668632848094,0.4484623099562387,0.5510559021588433,0.7707117719772603,0.1666666666666666,0.0869565217391304,0.7125,0.5257731958762887,0.0,0.1142857142857142
282,game_2023_282,OAK,FAR,1,2,0.23,1.02,13,10,7,6,0,0,1,0,0.5,0.7083333333333334,0.8636363636363636,0.8571428571428571,0.3181818181818182,0.3846153846153848,0.5142857142857142,0.4030157642220701,0.774757281553398,0.3574468085106384,0.1034482758620686,0.6608314748647115,0.6765209231662908,0.2678892988370838,0.6378691372321944,0.2570884911341587,0.2268666611419575,0.6223213848317459,0.3631101711535162,0.8075300881151947,0.2837003733902309,0.4583333333333333,0.9130434782608696,0.5125,0.3711340206185567,0.391304347826087,0.9142857142857144
283,game_2023_283,SPR,AUG,4,1,0.73,0.99,16,13,3,4,0,0,1,1,0.35,1.0,0.5454545454545454,0.6666666666666666,0.3636363636363636,0.2269230769230768,0.7857142857142854,0.0479780671692939,0.6718446601941744,0.2797872340425534,0.3753315649867375,1.0,0.3869711613542591,0.0454273883305491,0.2998270204901259,0.0,0.2678073066404877,0.5734659667299208,0.3322478534370334,0.446533087888228,0.4740761236663711,0.75,0.8260869565217391,0.8375,0.0,0.8695652173913043,0.6857142857142857
284,game_2023_284,LRO,TOL,3,0,1.93,0.54,15,9,3,4,0,0,0,0,0.62,0.4166666666666667,0.3636363636363636,0.238095238095238,0.5454545454545454,0.9153846153846152,0.3642857142857138,0.8115147361206305,0.4883495145631067,0.3170212765957447,0.4496021220159151,0.4092627674795967,0.3136097129707353,0.7225953721696214,0.4658125929956624,0.7599197055871529,0.5884478329327921,0.3136857149972907,0.5191653388801054,0.2612703741965106,0.4061238822345277,0.4166666666666667,0.5217391304347826,0.3625,0.5463917525773195,0.6521739130434783,0.4571428571428571
285,game_2023_285,BOI,TAC,2,1,1.6,0.45,6,8,5,6,0,0,1,0,0.56,0.25,0.3181818181818182,0.1904761904761904,0.8181818181818182,0.4769230769230772,0.4250000000000001,0.7320082248115147,0.0990291262135922,0.0021276595744682,0.8037135278514592,0.1884441586330046,0.322720855932833,0.4540656570901257,0.0541151500961517,0.9382816358393474,0.0748014064331294,0.8444213789435074,0.3535579513604755,0.1617526617526618,0.571109248393406,0.4166666666666667,0.0869565217391304,0.475,0.6597938144329897,0.5217391304347826,0.2571428571428571
286,game_2023_286,ALB,EUG,0,1,1.04,0.75,11,11,1,2,0,0,0,0,0.65,0.4166666666666667,0.5,0.7142857142857143,0.5909090909090909,0.4269230769230769,0.1464285714285716,0.0,0.3213592233009708,0.8382978723404252,0.6253315649867374,0.6017898394580008,0.5101057559242113,0.2326153643649114,0.4708903902633581,0.2788892606222817,0.2750774840474022,0.2934179856711538,0.5230795892073825,0.5444752402069475,0.4339586283974526,0.1666666666666666,0.391304347826087,0.725,0.5670103092783505,0.217391304347826,0.5142857142857142
287,game_2023_287,EUG,MAN,3,1,2.42,1.75,13,13,7,4,0,0,0,0,0.39,0.2916666666666667,0.0909090909090909,0.5238095238095238,0.5454545454545454,0.0,0.446428571428571,0.0308430431802604,0.3349514563106794,0.8148936170212767,0.1916445623342176,0.3108600418017457,0.073501791073676,0.021397422041674,0.3254403496647175,0.4062243377231667,1.0,0.9710601809067384,0.2865270194886933,0.4504221906565657,0.377454627650056,0.4583333333333333,0.1739130434782608,0.5625,0.6288659793814433,0.2608695652173913,0.2857142857142857
288,game_2023_288,MOB,DES,1,1,1.05,1.76,10,9,6,5,0,0,1,0,0.48,0.125,0.6363636363636364,0.5714285714285714,0.2272727272727272,0.5807692307692309,0.6714285714285717,0.1329677861549007,0.6252427184466023,0.7287234042553191,0.2102122015915116,0.3274228768168296,0.4952362607016715,0.3224681883573143,0.4402827892694617,0.6015575629158768,0.2642010678473764,0.0,0.3164833226316897,0.6556500679307696,0.1553291637113934,0.0833333333333333,0.8260869565217391,0.3,0.5567010309278351,0.0434782608695652,0.8285714285714286
289,game_2023_289,REN,ANC,0,0,0.55,0.13,3,18,3,4,0,0,1,1,0.54,0.3333333333333333,1.0,0.3809523809523809,0.5454545454545454,0.78076923076923,0.5142857142857142,0.3351610692254969,0.5553398058252428,0.0127659574468086,0.3421750663129975,0.3153017181018412,0.7308605696126841,0.1119423266802073,0.4358843636451533,0.4664567181113357,0.0,0.4313149798588778,0.4667064891024117,0.4057524396507447,0.5913180187035744,0.3333333333333333,0.8695652173913043,0.375,0.1134020618556701,0.4347826086956521,0.8571428571428571
290,game_2023_290,BOI,SAS,3,1,2.57,1.35,24,14,12,6,0,0,0,0,0.69,0.25,0.8181818181818182,0.1904761904761904,0.7272727272727273,0.4769230769230772,0.4892857142857148,0.7320082248115147,0.733980582524272,0.0021276595744682,0.3687002652519894,0.1884441586330046,0.5446313902925506,0.4540656570901257,0.3457894690716176,0.9382816358393474,0.109024612579763,0.8444213789435074,0.5434866661414581,0.1617526617526618,0.510984474108919,0.4166666666666667,0.5217391304347826,0.475,0.6391752577319587,0.5217391304347826,0.6285714285714286
291,game_2023_291,TAC,FAR,1,3,1.44,0.86,10,17,3,7,0,1,0,2,0.6,0.5833333333333334,0.8636363636363636,0.9523809523809524,0.3181818181818182,0.611538461538461,0.5142857142857142,0.2583961617546266,0.774757281553398,0.6755319148936165,0.1034482758620686,0.5369203575481601,0.6765209231662908,0.2602025922481473,0.6378691372321944,0.3431836273231736,0.2268666611419575,0.4616964570088789,0.3631101711535162,0.6099096693810352,0.2837003733902309,0.0,0.9130434782608696,1.0,0.3711340206185567,0.1739130434782608,0.9142857142857144
292,game_2023_292,AUG,PRO,5,3,1.72,1.15,18,11,7,2,2,0,2,1,0.46,0.875,0.7727272727272727,0.3809523809523809,0.2727272727272727,0.9499999999999996,0.4142857142857143,0.7635366689513363,0.4961165048543687,0.3106382978723402,0.4880636604774537,0.7604788199977762,0.6989737631910157,0.6107894412706172,0.4127220426994411,0.3563064570090331,0.0098332696209602,0.3350815003831799,0.3836217228276083,0.4932966023875114,0.1579249050835758,0.9583333333333334,0.9130434782608696,0.225,0.6804123711340206,1.0,0.8857142857142857
293,game_2023_293,TUC,BAK,1,1,1.12,1.37,13,15,6,9,0,0,0,0,0.72,0.5833333333333334,0.4090909090909091,1.0,0.5909090909090909,0.4346153846153838,0.2357142857142858,0.5311857436600409,0.4019417475728155,0.665957446808511,0.4774535809018569,0.6417153116895506,0.4218038304488219,0.6455287357745709,0.4761412942560885,0.4631637844510329,0.4090840632555191,0.4144112901170766,0.4707624946752772,0.8778795609152751,0.3804438937279056,0.3333333333333333,0.3478260869565217,0.6125,0.7216494845360825,0.1304347826086956,0.4571428571428571
294,game_2023_294,SJU,JAC,0,0,0.96,0.81,13,17,10,1,0,0,0,0,0.43,0.4166666666666667,0.5454545454545454,0.6666666666666666,0.0,0.3384615384615383,0.7821428571428569,0.4708704592186429,0.6456310679611651,0.7287234042553191,0.0901856763925729,0.5112712888771792,0.3629358801318958,0.6282727181981038,0.5855351274379784,0.5776848444295752,0.6343454175724005,0.404135184573795,0.3546674079656722,0.5819464070759408,0.0,0.125,1.0,0.575,0.4536082474226804,0.2608695652173913,0.9142857142857144
295,game_2023_295,CHM,LAR,0,1,1.47,1.2,15,11,6,3,0,0,1,0,0.53,0.0,0.7727272727272727,0.1428571428571428,0.7272727272727273,0.6846153846153846,0.5714285714285714,0.3029472241261136,0.4980582524271842,0.7510638297872337,0.0941644562334216,0.0,1.0,0.0409276002805394,0.9359910096742716,1.0,0.1436410150851295,0.5208575199232832,0.1383761159627161,0.1237304741403102,0.6348491198658845,0.2083333333333333,1.0,0.45,0.3505154639175257,0.3043478260869565,0.6
296,game_2023_296,LEX,OAK,1,2,2.11,1.25,27,14,11,4,0,0,0,0,0.59,0.5416666666666666,0.4090909090909091,0.1904761904761904,0.0454545454545454,0.3,0.217857142857143,0.4105551747772445,0.4407766990291263,0.4117021276595747,0.0,0.4305166521281088,0.2961784107003302,0.2429567061622497,0.4015459777408013,0.4289239114849686,0.5437755142483457,0.9064871200429716,0.6240828605913986,0.1078901257472686,0.0742094844037024,0.5416666666666666,0.8260869565217391,0.6125,0.2989690721649484,0.8260869565217391,0.8
297,game_2023_297,TOL,DOV,1,2,0.49,1.08,10,16,6,2,0,0,0,0,0.63,0.7083333333333334,0.6818181818181818,0.4285714285714285,1.0,0.7423076923076923,0.1428571428571428,0.2919808087731319,0.7145631067961163,0.58936170212766,0.1306366047745355,0.6091448062526814,0.3568305796077605,0.0966828277890272,0.3456712343493739,0.202042907326865,0.367598151698991,0.4846942844922601,1.0,0.2488981799123309,1.0,0.5416666666666666,0.6521739130434783,0.8125,0.134020618556701,0.782608695652174,0.3714285714285714
298,game_2023_298,ALB,WIC,2,3,2.61,2.09,12,17,7,4,0,0,0,0,0.43,0.4166666666666667,0.3636363636363636,0.7142857142857143,0.8181818181818182,0.4269230769230769,0.9214285714285712,0.0,0.4796116504854369,0.8382978723404252,1.0,0.6017898394580008,0.2800068231378135,0.2326153643649114,0.4765302501074022,0.2788892606222817,0.6707880997762495,0.2934179856711538,0.2113998186070791,0.5444752402069475,0.5837139870216714,0.1666666666666666,0.3478260869565217,0.725,0.6288659793814433,0.217391304347826,0.2857142857142857
299,game_2023_299,SFS,LRO,1,2,2.17,0.72,18,10,8,7,0,0,0,0,0.49,0.5416666666666666,0.9090909090909092,0.5238095238095238,0.2272727272727272,0.7846153846153845,0.9357142857142846,0.6997943797121314,0.8980582524271844,0.4702127659574467,0.3454907161803715,0.529057390043937,0.756556897131977,0.6344346302067262,0.8099765449262054,0.5625089614300053,0.2829535095715589,0.279621779439188,0.1910662859883867,0.4838019229730459,0.134253293465614,0.5833333333333334,0.8695652173913043,0.5,0.6391752577319587,0.5217391304347826,1.0
300,game_2023_300,FOR,SPR,1,0,2.15,0.14,21,13,7,3,0,0,1,0,0.77,0.625,0.5,0.7619047619047619,0.9090909090909092,1.0,0.0,0.8087731322823848,0.3155339805825241,0.5085106382978727,0.6047745358090189,0.6238745913043764,0.3991443416363544,1.0,0.3168916557040654,0.6629307460689193,0.2687766636280765,0.2067597406128083,0.7451622812934938,0.5172091283202394,0.7551775601578313,0.5416666666666666,0.4347826086956521,0.8625,0.4123711340206185,0.391304347826087,0.3142857142857143
301,game_2023_301,FAR,REN,2,1,1.92,0.63,13,7,6,1,0,0,0,0,0.48,0.8333333333333334,0.6363636363636364,0.3809523809523809,0.3636363636363636,0.7692307692307687,0.6250000000000001,0.934201507882111,0.7349514563106796,0.3031914893617022,0.4549071618037136,0.7886919505021088,0.4677386704688476,0.9831427531539106,0.6463448388285412,0.5063566410170625,0.5164214090376352,0.5342350339478429,0.3873039436900059,0.4125918273645546,0.2489331707688791,0.7916666666666666,0.6086956521739131,0.3625,0.5979381443298969,0.9565217391304348,0.7428571428571429
302,game_2023_302,MAN,LRO,3,1,1.87,1.32,18,10,3,6,0,0,0,2,0.53,0.7916666666666666,0.9090909090909092,0.4761904761904761,0.2272727272727272,0.5653846153846152,0.9357142857142846,0.5291295407813572,0.8980582524271844,0.5244680851063835,0.3454907161803715,0.6691146718152569,0.756556897131977,0.4578262549100567,0.8099765449262054,0.346712455473993,0.2829535095715589,0.6503923891303884,0.1910662859883867,0.5209668109668111,0.134253293465614,0.3333333333333333,0.8695652173913043,0.35,0.6391752577319587,0.8260869565217391,1.0
303,game_2023_303,TAC,FOR,1,2,1.67,0.63,17,17,5,6,0,0,0,0,0.42,0.5833333333333334,0.4545454545454545,0.9523809523809524,0.7272727272727273,0.611538461538461,0.7107142857142852,0.2583961617546266,0.6475728155339809,0.6755319148936165,0.9151193633952258,0.5369203575481601,0.5182818601348953,0.2602025922481473,1.0,0.3431836273231736,0.7894257064721977,0.4616964570088789,0.1338443129783059,0.6099096693810352,0.4304419458334538,0.0,0.2608695652173913,1.0,0.865979381443299,0.1739130434782608,0.4
304,game_2023_304,PRO,LEX,1,1,1.07,0.99,12,15,5,6,0,0,1,0,0.54,0.7916666666666666,0.4090909090909091,0.4761904761904761,0.4545454545454545,0.3038461538461538,0.1964285714285718,0.3145990404386566,0.6563106796116506,0.5223404255319151,0.8587533156498681,0.6691146718152569,0.3007890154838457,0.157888178728326,0.6141883764276719,0.1967262314761971,0.7971780745907815,0.6344002695276426,0.6748027563837454,0.2959332663124132,0.2065929141111932,0.5,0.5217391304347826,0.8,1.0,0.8260869565217391,0.5428571428571428
